elapsed_seconds,memory_mib
1189,6845
1190,6845
1191,4576
1193,4576
1194,4573
1195,4573
1196,2326
1197,2326
1198,7
1199,7
1200,4
1201,4
1202,4
1203,4
1205,4
1206,4
1207,4
1208,4
1209,4
1210,4
1211,4
1212,4
1213,4
1214,4
1215,4
1217,4
1218,4
1219,4
1220,4
1221,4
1222,4
1223,4
1224,4
1225,4
1226,4
1227,4
1228,4
1230,4
1231,4
1232,7
1234,3120
1235,10
1237,66
1238,2035
1239,6878
1241,6878
1242,6878
1243,6878
1244,6878
1245,6878
1246,6878
1247,6878
1248,6878
1249,6878
1250,6878
1251,6878
1252,6878
1254,6878
1255,6878
1256,6878
1257,6878
1258,6878
1259,6878
1260,6878
1261,6878
1262,6878
1263,6878
1264,6878
1265,6878
1267,6878
1268,6878
1269,6878
1270,6878
1271,6878
1272,6882
1273,6902
1274,6910
1275,6910
1276,6910
1277,6910
1279,6910
1280,6910
1281,6910
1282,12168
1283,19756
1284,23072
1285,25548
1287,26286
1288,26654
1289,26944
1290,27666
1292,27980
1293,28198
1294,28620
1295,28748
1296,28780
1298,28878
1299,28882
1300,28882
1301,28906
1302,29224
1304,29842
1305,29906
1306,29970
1307,29974
1308,30668
1310,30764
1311,30812
1312,31238
1313,31270
1315,31380
1316,31474
1317,31928
1318,31992
1319,31992
1320,31992
1321,31992
1322,32000
1324,32024
1325,32314
1326,32326
1327,32370
1329,32466
1330,32502
1331,32570
1332,32608
1334,32710
1335,32712
1336,32746
1337,32874
1338,32916
1340,32918
1341,33190
1342,33212
1343,33212
1344,33212
1346,33522
1347,33532
1348,33796
1349,34086
1350,34086
1351,34086
1353,34118
1354,34118
1355,34118
1356,34122
1357,34124
1358,34126
1359,34128
1360,34128
1362,34128
1363,34240
1364,34242
1365,34258
1367,34300
1368,34332
1369,34368
1370,34368
1371,34370
1373,34370
1374,34372
1375,34424
1376,34424
1378,34460
1379,34512
1380,34512
1381,34512
1382,34552
1384,34564
1385,34576
1386,34576
1387,34576
1388,34616
1389,34616
1390,34616
1391,34616
1393,34616
1394,34616
1395,34624
1396,34624
1397,34624
1398,34642
1400,34642
1401,34642
1402,34934
1403,35224
1404,35230
1405,35314
1407,35314
1408,35316
1409,35348
1410,35348
1411,35364
1413,35400
1414,35400
1415,35400
1416,35410
1418,35410
1419,35822
1420,35822
1421,35830
1422,35886
1423,35886
1425,35886
1426,35894
1427,35894
1428,35894
1429,35902
1430,35910
1431,35910
1433,35942
1434,35942
1435,35974
1436,35974
1437,35974
1438,35978
1440,35982
1441,35986
1442,36002
1443,36002
1444,36002
1446,36018
1447,36018
1448,36050
1449,36050
1450,36054
1452,36128
1453,36144
1454,36244
1455,36244
1456,36244
1458,36244
1459,36244
1460,36244
1461,36248
1462,36248
1463,36248
1465,36248
1466,36248
1467,36248
1468,36248
1469,36248
1470,36248
1472,36248
1473,36248
1474,36248
1475,36250
1476,36250
1477,36262
1479,36262
1480,36262
1481,36262
1482,36294
1483,36294
1485,36358
1486,36358
1487,36358
1488,36366
1490,36366
1491,36374
1492,36382
1493,36382
1494,36398
1496,36430
1497,36438
1498,36470
1499,36478
1500,36486
1502,36486
1503,36486
1504,36486
1505,36486
1506,36486
1507,36486
1508,36486
1510,36502
1511,36502
1512,36502
1513,36510
1514,36510
1515,36510
1517,36510
1518,36510
1519,36518
1520,36518
1521,36518
1522,36518
1524,36518
1525,36518
1526,36518
1527,36518
1529,36518
1530,36526
1531,36526
1532,36526
1533,36526
1535,36526
1536,36526
1537,36526
1538,36526
1539,36526
1540,36526
1541,36526
1542,36526
1544,36542
1545,36606
1546,36638
1547,36638
1548,36638
1549,36638
1551,36638
1552,36638
1553,36638
1554,36638
1555,36638
1557,36638
1558,36638
1559,36638
1560,36638
1561,36638
1562,36638
1564,36638
1565,36638
1566,36638
1567,36638
1569,36638
1570,36638
1571,36638
1572,36638
1573,36638
1574,36638
1576,36638
1577,36638
1578,36638
1579,36638
1580,36638
1581,36638
1582,36638
1583,36638
1585,36638
1586,36638
1587,36638
1588,36670
1589,36670
1591,36670
1592,36670
1593,36670
1594,36670
1595,36670
1596,36670
1598,36670
1599,36674
1600,36674
1601,36674
1603,36674
1604,36674
1605,36674
1606,36674
1607,36674
1609,36674
1610,36674
1611,36674
1612,36674
1613,36674
1614,36674
1615,36674
1616,36674
1617,36674
1619,36674
1620,36674
1621,36674
1622,36674
1623,36674
1625,36674
1626,36674
1627,36674
1628,36674
1629,36674
1631,36678
1632,36678
1633,36682
1634,36682
1635,36682
1636,36682
1638,36682
1639,36682
1640,36682
1641,36698
1642,36706
1643,36706
1644,34449
1646,32146
1647,25379
1648,23118
1649,20853
1650,18805
1651,9412
1652,9412
1654,4860
1655,4860
1656,4860
1657,2613
1658,10
1659,7
1660,4
1661,4
1662,4
1664,4
1665,4
1666,4
1667,4
1668,4
1669,4
1670,4
1671,4
1672,4
1673,4
1675,4
1676,4
1677,4
1678,4
1679,4
1680,4
1681,4
1682,4
1683,4
1684,4
1685,4
1686,4
1688,4
1689,4
1690,4
1691,4
1693,279
1695,2447
1696,4
1697,10
1699,3136
1700,6878
1701,6878
1702,6878
1703,6878
1704,6878
1705,6878
1706,6878
1707,6878
1708,6878
1709,6878
1711,6878
1712,6878
1713,6878
1714,6878
1715,6878
1716,6878
1717,6878
1718,6878
1719,6878
1720,6878
1721,6878
1723,6878
1724,6878
1725,6878
1726,6878
1727,6878
1728,6878
1729,6878
1730,6878
1731,6878
1732,6878
1733,6878
1734,6892
1736,6910
1737,6910
1738,6910
1739,6910
1740,6910
1741,6910
1742,6910
1743,6910
1744,15320
1746,20930
1747,24510
1748,26894
1749,28098
1750,28886
1751,28898
1753,29146
1754,29234
1755,29316
1756,29456
1758,29464
1759,29832
1760,30180
1761,30204
1762,30548
1764,30848
1765,31216
1766,31276
1767,31278
1768,31864
1770,31872
1771,31904
1772,31944
1773,32322
1774,32436
1776,32532
1777,32564
1778,32604
1779,32616
1780,32632
1781,32632
1782,32632
1784,32632
1785,32656
1786,32664
1787,32756
1788,33090
1790,33110
1791,33110
1792,33110
1793,33176
1794,33178
1796,33214
1797,33216
1798,33216
1799,33216
1801,33216
1802,33216
1803,33216
1804,33506
1805,33508
1807,33512
1808,33768
1809,34026
1810,34028
1811,34098
1812,34134
1814,34134
1815,34396
1816,34396
1817,34396
1818,34396
1819,34396
1820,34404
1822,34404
1823,34406
1824,34442
1825,34442
1826,34492
1828,34492
1829,34588
1830,34588
1831,34588
1832,34626
1834,34630
1835,34650
1836,34650
1837,34686
1839,34686
1840,34686
1841,34690
1842,34722
1843,34724
1845,34764
1846,34764
1847,34764
1848,35084
1849,35084
1850,35084
1851,35096
1853,35096
1854,35096
1855,35096
1856,35100
1857,35100
1858,35100
1860,35100
1861,35100
1862,35100
1863,35102
1864,35102
1866,35134
1867,35148
1868,35148
1869,35148
1870,35148
1872,35174
1873,35174
1874,35174
1875,35174
1876,35174
1878,35174
1879,35174
1880,35176
1881,35176
1882,35178
1884,35194
1885,35194
1886,35194
1887,35194
1888,35194
1889,35210
1890,35250
1891,35250
1893,35250
1894,35250
1895,35250
1896,35318
1897,35318
1898,35318
1900,35318
1901,35322
1902,35326
1903,35326
1904,35366
1906,35382
1907,35402
1908,35402
1909,35402
1910,35418
1912,35418
1913,35450
1914,35470
1915,35486
1916,35486
1918,35506
1919,35506
1920,35506
1921,35526
1922,35526
1924,35542
1925,35546
1926,35546
1927,35546
1928,35546
1929,35546
1930,35546
1931,35546
1933,35546
1934,35546
1935,35546
1936,35546
1937,35546
1938,35546
1940,35546
1941,35546
1942,35554
1943,35554
1945,35554
1946,35554
1947,35554
1948,35598
1949,35606
1951,35610
1952,35618
1953,35618
1954,35618
1955,35634
1957,35694
1958,35694
1959,35698
1960,35698
1961,35698
1962,35698
1964,35730
1965,35730
1966,35754
1967,35762
1968,35762
1969,35762
1970,35762
1971,35762
1973,35762
1974,35762
1975,35762
1976,35766
1977,35766
1978,35766
1980,35766
1981,35766
1982,35766
1983,35766
1984,35766
1986,35766
1987,35766
1988,35774
1989,35774
1991,35774
1992,35774
1993,35798
1994,35798
1995,35798
1996,35798
1998,35798
1999,35798
2000,35798
2001,35798
2002,35844
2003,35844
2004,35844
2006,35846
2007,35894
2008,35894
2009,35894
2010,35958
2011,35958
2012,35990
2013,35990
2015,35990
2016,35990
2017,36046
2018,36046
2019,36062
2021,36062
2022,36062
2023,36062
2024,36062
2025,36080
2027,36080
2028,36080
2029,36080
2030,36080
2031,36080
2033,36080
2034,36160
2035,36208
2036,36208
2037,36208
2038,36224
2039,36224
2041,36224
2042,36224
2043,36242
2044,36242
2045,36242
2046,36242
2047,36242
2049,36242
2050,36242
2051,36242
2052,36322
2053,36354
2054,36354
2056,36390
2057,36490
2058,36490
2059,36490
2060,36490
2062,36490
2063,36490
2064,36490
2065,36490
2066,36490
2068,36490
2069,36490
2070,36490
2071,36490
2072,36490
2073,36490
2074,36490
2076,36490
2077,36490
2078,36490
2079,36490
2080,36490
2081,36490
2082,36490
2083,36490
2085,36490
2086,36490
2087,36490
2088,36490
2089,36490
2090,36490
2091,36490
2093,36490
2094,36490
2095,36490
2096,36494
2097,36494
2099,36494
2100,36558
2101,36558
2102,36558
2103,34317
2104,32034
2106,32034
2107,32034
2108,29740
2109,27845
2110,27428
2111,27004
2112,22780
2113,22780
2114,20477
2115,16336
2117,10191
2118,6829
2119,5555
2120,10
2121,10
2122,4
