elapsed_seconds,memory_mib
0,4
1,4
2,13
4,4
5,4
6,4
7,4
8,4
10,864
11,4952
12,4
13,4
15,183
16,4321
17,5164
18,6546
19,6880
21,6880
22,6880
23,6880
24,6880
25,6880
26,6880
27,6880
28,6880
29,6880
30,6880
31,6880
33,6880
34,6880
35,6880
36,6880
37,6880
38,6880
39,6880
40,6880
41,6880
42,6880
43,6880
44,6880
46,6880
47,6880
48,6880
49,6880
50,6880
51,6880
52,6880
53,6880
54,6880
55,6880
56,6880
58,6880
59,6880
60,6880
61,6880
62,6880
63,6880
65,13
66,4
67,4
68,4
69,4
70,4
71,4
72,4
73,4
74,4
76,4
77,4
78,4
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
88,4
89,4
90,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
99,94
101,5690
102,4
103,119
105,4196
106,6880
107,6880
108,6880
109,6880
110,6880
111,6880
112,6880
113,6880
114,6880
115,6880
117,6880
118,6880
119,6880
120,6880
121,6880
122,6880
123,6880
124,6880
125,6880
126,6880
127,6880
129,6880
130,6880
131,6880
132,6880
133,6880
134,6880
135,6880
136,6880
137,5511
138,442
139,4
141,4
142,4
143,4
144,4
145,4
146,4
147,4
148,4
149,4
150,4
151,4
153,4
154,4
155,4
156,4
157,4
158,4
159,4
160,4
161,4
163,4
164,4
165,4
166,4
167,4
168,4
169,4
170,4
172,23
174,620
175,13
177,868
178,2140
179,6880
180,6880
182,6880
183,6880
184,6880
185,6880
186,6880
187,6880
188,6880
189,6880
190,6880
191,6880
192,6880
193,6880
195,6880
196,6880
197,6880
198,6880
199,6880
200,6880
201,6880
202,6880
203,6880
204,6880
205,6880
206,6880
208,6880
209,6880
210,6451
211,6021
212,442
213,4
214,4
215,4
216,4
217,4
219,4
220,4
221,4
222,4
223,4
224,4
225,4
226,4
227,4
228,4
229,4
231,4
232,4
233,4
234,4
235,4
236,4
237,4
238,4
239,4
240,4
241,4
243,4
244,4
245,4
246,7
248,1172
249,13
251,84
252,4416
254,6880
255,6880
256,6880
257,6880
258,6880
259,6880
260,6880
261,6880
262,6880
263,6880
264,6880
266,6880
267,6880
268,6880
269,6880
270,6880
271,6880
272,6880
273,6880
274,6880
275,6880
276,6880
277,6880
279,6880
280,6880
281,6880
282,6880
283,6880
284,6880
285,5448
286,12
287,4
288,4
290,4
291,4
292,4
293,4
294,4
295,4
296,4
297,4
298,4
299,4
300,4
302,4
303,4
304,4
305,4
306,4
307,4
308,4
309,4
310,4
311,4
313,4
314,4
315,4
316,4
317,4
318,4
319,4
321,274
323,3845
324,63
326,2352
327,6880
328,6880
329,6880
330,6880
331,6880
332,6880
333,6880
334,6880
336,6880
337,6880
338,6880
339,6880
340,6880
341,6880
342,6880
343,6880
344,6880
345,6880
346,6880
348,6880
349,6880
350,6880
351,6880
352,6880
353,6880
354,6880
355,6880
356,6880
357,6880
358,6880
359,6888
361,6898
362,6910
363,6912
364,6912
365,6912
366,6912
367,6912
368,9340
369,15244
371,21038
372,24418
373,26154
374,27212
375,27434
376,27514
378,27600
379,27852
380,27902
381,28290
382,28338
384,28408
385,28458
386,28530
387,28570
388,28570
390,28924
391,28944
392,29022
393,29118
394,29182
396,29182
397,29840
398,29952
399,30314
400,30344
402,30406
403,30462
404,30846
405,30870
406,30886
407,30894
408,30894
409,30910
411,30930
412,30970
413,31264
414,31540
415,31612
417,31616
418,31682
419,31730
420,31730
421,31762
423,31784
424,31804
425,32128
426,32128
427,32438
429,32472
430,32474
431,32476
432,32476
434,32476
435,32476
436,32508
438,32634
439,32634
440,32666
442,32666
443,32734
444,32740
445,32772
446,32772
447,32772
449,32808
450,32808
451,32808
452,32808
453,32808
454,32808
456,32808
457,32810
458,32826
459,32842
460,32922
462,32922
463,32922
464,33268
465,33862
466,33878
468,33886
469,33886
470,33934
471,34214
472,34224
474,34556
475,34628
476,34980
477,34986
478,34986
479,34986
480,35070
481,35070
483,35102
484,35102
485,35118
486,35118
487,35118
488,35134
490,35138
491,35176
492,35186
493,35222
494,35222
496,35232
497,35236
498,35236
499,35236
500,35236
502,35236
503,35236
504,35244
505,35244
506,35246
508,35246
509,35246
510,35246
511,35262
512,35262
513,35278
514,35278
516,35278
517,35278
518,35286
519,35286
520,35286
521,35286
523,35286
524,35286
525,35318
526,35322
527,35322
528,35334
530,35334
531,35366
532,35398
533,35398
534,35398
536,35446
537,35466
538,35502
539,35518
541,35550
542,35550
543,35550
544,35550
545,35810
547,35810
548,35858
549,35892
550,35892
551,35892
552,35892
554,35892
555,35892
556,35894
557,35898
558,35906
559,35906
560,35906
562,35906
563,35906
564,35908
565,35908
566,35908
567,35908
569,35940
570,35940
571,35940
572,35942
573,35942
574,35958
576,35966
577,35966
578,35978
579,35986
581,36030
582,36046
583,36070
584,36070
585,36086
587,36086
588,36102
589,36102
590,36102
591,36102
592,36118
594,36174
595,36174
596,36174
597,36174
599,36174
600,36174
601,36174
602,36474
603,36474
604,36474
606,36474
607,36474
608,36474
609,36474
610,36474
611,36474
612,36474
614,36474
615,36482
616,36490
617,36490
619,36490
620,36522
621,36522
622,36522
624,36522
625,36522
626,36522
627,36522
628,36522
629,36522
630,36522
632,36522
633,36522
634,36574
635,36598
636,36598
637,36598
639,36606
640,36606
641,36606
642,36606
643,36606
644,36606
646,36606
647,36606
648,36606
649,36606
650,36606
652,36614
653,36614
654,36614
655,36614
656,36614
658,36630
659,36630
660,36630
661,36662
662,36662
664,36662
665,36662
666,36662
667,36662
668,36662
669,36662
670,36662
671,36662
673,36662
674,36726
675,36726
676,36726
677,36726
679,36726
680,36726
681,36758
682,36758
683,36758
684,36758
686,36758
687,36758
688,36758
689,36758
690,36758
692,36794
693,36794
694,36794
695,36794
696,36794
698,36794
699,36794
700,36794
701,36794
702,36794
703,36794
704,36794
705,36794
707,36794
708,36794
709,36794
710,36794
711,36794
712,36794
714,36794
715,36810
716,36810
717,36810
718,36810
720,36826
721,36826
722,36826
723,36826
724,36826
725,36826
727,36826
728,36850
729,36852
730,36852
731,36852
732,36852
734,36852
735,36852
736,26890
737,19963
738,14155
739,11852
740,7076
741,7076
742,4988
743,4547
745,4544
746,2732
747,2287
748,425
749,7
750,4
751,4
752,4
753,4
754,4
755,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
781,4
782,4
783,4
785,988
786,13
788,4
790,282
791,6880
792,6880
793,6880
794,6880
795,6880
796,6880
797,6880
799,6880
800,6880
801,6880
802,6880
803,6880
804,6880
805,6880
806,6880
807,6880
808,6880
809,6880
811,6880
812,6880
813,6880
814,6880
815,6880
816,6880
817,6880
818,6880
819,6880
820,6880
821,6880
823,6880
824,6880
825,6880
826,6888
827,6908
828,6912
829,6912
830,6912
831,6912
832,6912
834,6912
835,6912
836,16304
837,20610
838,24466
839,26910
840,28548
842,29006
843,29020
844,29060
845,29196
847,29342
848,29428
849,29452
850,29464
851,29494
853,29564
854,29756
855,29832
856,30262
857,30716
859,30756
860,30828
861,30828
862,31158
864,31162
865,31260
866,31272
867,31296
868,31620
870,31756
871,32186
872,32186
873,32186
874,32186
875,32206
876,32506
877,32864
879,32880
880,32890
881,32898
882,32898
884,32898
885,32930
886,32932
887,32948
888,32956
890,33250
891,33250
892,33252
893,33264
895,33300
896,33334
897,33590
898,33590
899,33916
901,33990
902,33994
903,33994
904,33994
905,34010
906,34010
907,34010
909,34012
910,34012
911,34012
912,34012
913,34012
914,34012
916,34012
917,34360
918,34360
919,34622
920,34622
922,34694
923,34694
924,34694
925,34698
927,34718
928,34770
929,34770
930,34804
931,34808
933,34840
934,34840
935,34840
936,34912
938,34912
939,34916
940,34932
941,35196
942,35196
943,35196
944,35196
945,35264
947,35264
948,35264
949,35264
950,35264
951,35264
953,35264
954,35264
955,35280
956,35312
957,35314
958,35316
960,35374
961,35390
962,35422
963,35422
965,35422
966,35424
967,35424
968,35424
969,35450
971,35450
972,35452
973,35452
974,35452
975,35460
977,35460
978,35468
979,35468
980,35470
981,35470
982,35470
983,35470
984,35470
986,35470
987,35470
988,35470
989,35470
990,35470
991,35470
993,35522
994,35522
995,35558
996,35558
998,35626
999,35626
1000,35626
1001,35626
1002,35626
1004,35626
1005,35650
1006,35650
1007,35698
1009,35730
1010,35730
1011,35778
1012,35782
1013,35830
1015,35830
1016,35830
1017,35830
1018,35830
1019,35830
1020,35830
1021,35830
1023,35862
1024,35862
1025,35862
1026,35862
1027,35862
1028,35862
1029,35862
1031,35862
1032,35862
1033,35870
1034,35902
1035,35902
1037,35902
1038,35902
1039,35902
1040,35902
1042,35926
1043,35926
1044,35926
1045,35952
1046,35952
1048,35976
1049,36012
1050,36012
1051,36028
1053,36044
1054,36060
1055,36060
1056,36060
1057,36060
1058,36060
1059,36060
1061,36060
1062,36060
1063,36060
1064,36060
1065,36060
1066,36060
1067,36060
1069,36060
1070,36076
1071,36076
1072,36076
1073,36076
1075,36080
1076,36088
1077,36088
1078,36088
1080,36088
1081,36088
1082,36088
1083,36096
1084,36096
1086,36128
1087,36128
1088,36128
1089,36128
1091,36128
1092,36128
1093,36128
1094,36136
1095,36136
1096,36136
1097,36136
1098,36152
1100,36152
1101,36152
1102,36152
1103,36152
1104,36152
1105,36152
1106,36152
1108,36168
1109,36168
1110,36168
1111,36168
1113,36168
1114,36168
1115,36168
1116,36168
1117,36168
1119,36178
1120,36178
1121,36178
1122,36178
1124,36178
1125,36186
1126,36186
1127,36186
1128,36202
1129,36202
1131,36202
1132,36234
1133,36234
1134,36234
1135,36234
1136,36234
1137,36234
1138,36234
1140,36234
1141,36234
1142,36234
1143,36234
1144,36234
1145,36242
1147,36258
1148,36258
1149,36258
1150,36258
1151,36306
1153,36310
1154,36310
1155,36310
1156,36630
1157,36630
1159,36630
1160,36630
1161,36630
1162,36710
1163,36710
1165,36710
1166,36710
1167,36710
1168,36710
1169,36710
1170,36710
1171,36710
1172,36710
1174,36710
1175,36710
1176,36710
1177,36710
1178,36710
1179,36726
1180,36726
1182,36726
1183,36726
1184,36726
1185,36726
1186,36726
1188,36726
1189,36726
1190,36742
1191,36742
1193,36742
1194,36742
